date,q,pr,pr_dist,temp
1921-05-17,28.3,0,17000,10.1
1921-05-18,28.4,0,17000,10.6
1921-05-19,27.7,0,17000,11.2
1921-05-20,28.2,0.1,17000,12.4
1921-05-21,23.3,0,17000,11.9
1921-05-22,20.9,0,17000,13.4
1921-05-23,18.6,0,17000,13.6
1921-05-24,19.5,0,17000,14.6
1921-05-25,18.7,0.2,17000,15.9
1921-05-26,17.2,1.5,17000,14.6
1921-05-27,13.7,0.6,17000,9.7
1921-05-28,18.3,1.4,17000,8.3
1921-05-29,22,4.4,17000,8.9
1921-05-30,22.6,1.6,17000,13
1921-05-31,21.6,0.9,17000,13
1921-06-01,21,0,17000,12.1
1921-06-02,22,0,17000,13.1
1921-06-03,19.6,2,17000,14.1
1921-06-04,19.9,0.1,17000,12.7
1921-06-05,19.3,0.1,17000,14.5
1921-06-06,19.6,0,17000,13.9
1921-06-07,18.1,0,17000,15.2
1921-06-08,18.8,0.1,17000,13.8
1921-06-09,15.8,0,17000,13.2
1921-06-10,16.5,0,17000,14.3
1921-06-11,20,0,17000,13.4
1921-06-12,20.8,0,17000,10.8
1921-06-13,17.7,0,17000,15.1
1921-06-14,21.1,0,17000,14.5
1921-06-15,20.3,0,17000,17
1921-06-16,18.3,0,17000,18.7
1921-06-17,18.9,0,17000,18.1
1921-06-18,14.3,0,17000,13.5
1921-06-19,14.6,1,17000,10.2
1921-06-20,14.7,0.2,17000,14.3
1921-06-21,15.8,0.1,17000,14
1921-06-22,15.4,0,17000,15.1
1921-06-23,15.5,0,17000,15.7
1921-06-24,15.5,0,17000,18.9
1921-06-25,13,0.5,17000,21
1921-06-26,16,3.4,17000,18.6
1921-06-27,13.8,0.2,17000,13.7
1921-06-28,12,0,17000,13.2
1921-06-29,14.2,0,17000,14.7
1921-06-30,15,0,17000,13.6
1921-07-01,13.1,0,17000,14.7
1921-07-02,11.2,0,17000,14.6
1921-07-03,9.94,0,17000,15.9
1921-07-04,10.8,0,17000,13.7
1921-07-05,11.9,0,17000,15.1
1921-07-06,13.7,0.1,17000,17
1921-07-07,11.8,0,17000,18.9
1921-07-08,12,0,17000,19.3
1921-07-09,11.3,0,17000,21.6
1921-07-10,10.8,0,17000,22.2
1921-07-11,10,0,17000,20.5
1921-07-12,11.4,0,17000,19.5
1921-07-13,10.7,0.2,17000,19.9
1921-07-14,10.1,0.3,17000,18.2
1921-07-15,9.89,0.7,17000,19.1
1921-07-16,10.3,0.1,17000,20.5
1921-07-17,10,0.9,17000,20.9
1921-07-18,8.84,0,17000,22.6
1921-07-19,10.9,0,17000,22.7
1921-07-20,11.6,0,17000,21.5
1921-07-21,10.6,0,17000,15.7
1921-07-22,10,0.1,17000,17.5
1921-07-23,10.3,1,17000,19.5
1921-07-24,9.21,0,17000,17.6
1921-07-25,9.31,1,17000,19.9
1921-07-26,10.6,0.4,17000,17.8
1921-07-27,10.5,0.5,17000,15.5
1921-07-28,12,1.4,17000,19.4
1921-07-29,10.9,0.7,17000,17.3
1921-07-30,10.5,0.2,17000,15.8
1921-07-31,9.47,0,17000,19.2
1921-08-01,10.1,1.1,17000,20
1921-08-02,10,2.1,17000,18.2
1921-08-03,11.6,1.6,17000,13.8
1921-08-04,12,2.4,17000,14.2
1921-08-05,12.1,3.5,17000,16.3
1921-08-06,11.6,0.3,17000,16.5
1921-08-07,9.1,1,17000,15.5
1921-08-08,10.7,0,17000,14.5
1921-08-09,10.9,0,17000,13.8
1921-08-10,11.2,4.4,17000,14.6
1921-08-11,11.3,0.2,17000,15.2
1921-08-12,11.4,3.1,17000,13.2
1921-08-13,10,1.7,17000,14.3
1921-08-14,10.6,0.4,17000,14
1921-08-15,12.5,0.1,17000,14.4
1921-08-16,12,8.3,17000,14.4
1921-08-17,15.1,9.7,17000,15.4
1921-08-18,14.1,0,17000,19.5
1921-08-19,13.6,0,17000,18.3
1921-08-20,13.9,0.2,17000,17.9
1921-08-21,12.1,0.2,17000,15.2
1921-08-22,11.4,0,17000,16.2
1921-08-23,13.7,1.5,17000,16
1921-08-24,14.8,0,17000,16.3
1921-08-25,12.4,0,17000,15
1921-08-26,11.1,0,17000,13.6
1921-08-27,11.6,0.1,17000,17.6
1921-08-28,12.5,0,17000,16.3
1921-08-29,10.4,0.6,17000,14.1
1921-08-30,12.9,0,17000,12.4
1921-08-31,14.8,0.9,17000,10.7
1921-09-01,14.1,1,17000,16.2
1921-09-02,11.9,0.2,17000,15.8
1921-09-03,12,0,17000,12.7
1921-09-04,12.6,0,17000,12.9
1921-09-05,13.8,0,17000,15.1
1921-09-06,11.5,0,17000,15.5
1921-09-07,9.94,0,17000,17
1921-09-08,11.8,0,17000,17.2
1921-09-09,11.4,0.6,17000,16.7
1921-09-10,11.2,0.2,17000,15.3
1921-09-11,10.1,28,17000,13.2
1921-09-12,13.4,4.3,17000,13.2
1921-09-13,27.5,4.6,17000,14.8
1921-09-14,25.4,0.6,17000,15.9
1921-09-15,22.8,0,17000,12.3
1921-09-16,15.6,0,17000,10.6
1921-09-17,18.6,1.4,17000,10.9
1921-09-18,17,0.1,17000,13.5
1921-09-19,16.7,0,17000,13.9
1921-09-20,13.2,0,17000,15.2
1921-09-21,16.7,0,17000,15.2
1921-09-22,12.8,0,17000,15.3
1921-09-23,13.7,0,17000,17
1921-09-24,13.8,0,17000,14.8
1921-09-25,13.2,0,17000,11.8
1921-09-26,12.5,0,17000,12
1921-09-27,15.9,0,17000,14.3
1921-09-28,15.3,0,17000,12
1921-09-29,15,0,17000,10.9
1921-09-30,11.6,0,17000,12
1921-10-01,15.9,0,17000,12.2
1921-10-02,16.7,1,17000,13.2
1921-10-03,15.5,2.7,17000,16.5
1921-10-04,12.3,0,17000,17.4
1921-10-05,11.8,0.1,17000,18.1
1921-10-06,11.1,0,17000,18.9
1921-10-07,9.26,0,17000,16.8
1921-10-08,10.9,0,17000,16.9
1921-10-09,12.9,0,17000,16.9
1921-10-10,12.5,0.4,17000,17.8
1921-10-11,14.5,0,17000,17.1
1921-10-12,15.1,0,17000,14.6
1921-10-13,12.5,1.5,17000,12.1
1921-10-14,13.2,0.1,17000,13.1
1921-10-15,15,0,17000,10
1921-10-16,14.9,0,17000,10.6
1921-10-17,13,0.3,17000,12.4
1921-10-18,8.79,2.4,17000,14.3
1921-10-19,16.5,4.4,17000,16
1921-10-20,15.7,3.5,17000,10
1921-10-21,14.8,0.4,17000,9.2
1921-10-22,16.6,4.1,17000,11.2
1921-10-23,21.3,6.3,17000,5.5
1921-10-24,19.2,0,17000,5
1921-10-25,22,0,17000,7
1921-10-26,19,0,17000,10.9
1921-10-27,18.2,0,17000,11.7
1921-10-28,19.5,0,17000,9.3
1921-10-29,27.4,0,17000,11.4
1921-10-30,12.6,0,17000,12
1921-10-31,11.9,0.1,17000,8.8
1921-11-01,24.8,1.9,17000,11.3
1921-11-02,19.5,8.4,17000,7.3
1921-11-03,16.4,5.8,17000,9
1921-11-04,16.6,8.9,17000,10.1
1921-11-05,18.2,4.3,17000,9.2
1921-11-06,21.3,1.7,17000,6.7
1921-11-07,21.8,0.9,17000,2.6
1921-11-08,20,0.1,17000,0.6
1921-11-09,17.6,0,17000,0.2
1921-11-10,19.7,0,17000,1.3
1921-11-11,21.3,0,17000,0.9
1921-11-12,17.4,0,17000,1.8
1921-11-13,14,0.8,17000,0.3
1921-11-14,14,0,17000,3.6
1921-11-15,16.4,0.5,17000,3.1
1921-11-16,15.5,8.2,17000,6
1921-11-17,19,0.3,17000,6.5
1921-11-18,16.6,0.1,17000,5.5
1921-11-19,18.4,0.2,17000,4.9
1921-11-20,17.3,0.3,17000,4.2
1921-11-21,15.7,1.1,17000,3.7
1921-11-22,17.7,0.3,17000,5.9
1921-11-23,14.1,0,17000,8.3
1921-11-24,13.9,0,17000,6
1921-11-25,14.9,0,17000,2.5
1921-11-26,16.2,0,17000,1.5
1921-11-27,18.8,0,17000,2
1921-11-28,19.1,0.9,17000,4
1921-11-29,18.2,0,17000,6.8
1921-11-30,18.1,4.7,17000,2.1
1921-12-01,20.2,4.5,17000,2.3
1921-12-02,23.3,0.4,17000,4
1921-12-03,24.9,0,17000,2.8
1921-12-04,24.9,0,17000,1.5
1921-12-05,25.4,0.1,17000,3.2
1921-12-06,24,0.1,17000,6.3
1921-12-07,25.3,0,17000,9.5
1921-12-08,19.3,0,17000,8.4
1921-12-09,25.6,0,17000,10.3
1921-12-10,22.8,0.2,17000,10.2
1921-12-11,24.1,0.2,17000,8.7
1921-12-12,19.8,2,17000,4.2
1921-12-13,19.1,1.8,17000,5.4
1921-12-14,18.8,4.1,17000,3.6
1921-12-15,20.3,0.8,17000,6.6
1921-12-16,20,0.3,17000,6
1921-12-17,21.1,0.2,17000,9
1921-12-18,21.9,0.1,17000,10.3
1921-12-19,13.6,0.8,17000,10.3
1921-12-20,17.9,0.1,17000,7.6
1921-12-21,17.5,0.6,17000,7.7
1921-12-22,15.3,4.7,17000,8.7
1921-12-23,18.2,1.4,17000,5.4
1921-12-24,19.3,2.1,17000,3.5
1921-12-25,21.4,2.2,17000,5
1921-12-26,21.7,5.2,17000,5
1921-12-27,25.6,2.6,17000,7.2
1921-12-28,24.8,1.5,17000,9
1921-12-29,30.9,0.8,17000,5.7
1921-12-30,35.8,3.4,17000,7
1921-12-31,34.2,0.2,17000,6.7
1922-01-01,32.5,0.2,17000,7.7
1922-01-02,29.1,1,17000,10.4
1922-01-03,27.5,0.5,17000,4.1
1922-01-04,21.8,0,17000,1.3
1922-01-05,20.6,0.6,17000,0.6
1922-01-06,19.4,2.5,17000,2.6
1922-01-07,18.6,2.5,17000,5.1
1922-01-08,21.2,1.8,17000,7.3
1922-01-09,19,1.6,17000,9.2
1922-01-10,21.4,0.1,17000,8.5
1922-01-11,22.4,0.7,17000,5.1
1922-01-12,24,0,17000,2.6
1922-01-13,23.7,2.9,17000,-1.1
1922-01-14,19,2.3,17000,0
1922-01-15,20.4,10.1,17000,0.4
1922-01-16,23.4,0.7,17000,1.8
1922-01-17,34,0.2,17000,0.8
1922-01-18,33.6,12.4,17000,0.4
1922-01-19,42.9,5,17000,3.8
1922-01-20,58.7,1.2,17000,2.1
1922-01-21,74.1,5.1,17000,4.7
1922-01-22,85.3,0.2,17000,4.8
1922-01-23,47,0.2,17000,2.4
1922-01-24,54.8,1.6,17000,-0.8
1922-01-25,46.4,7.7,17000,0.6
1922-01-26,54,4.9,17000,3.6
1922-01-27,64.7,5.6,17000,3.9
1922-01-28,64.1,2.2,17000,5.8
1922-01-29,86,0.4,17000,6.5
1922-01-30,86.2,2.3,17000,5.2
1922-01-31,73,3.2,17000,5.5
1922-02-01,57.2,3.8,17000,5.6
1922-02-02,63.9,7.8,17000,6.5
1922-02-03,96.8,2.6,17000,8.2
1922-02-04,88.9,5.3,17000,3.5
1922-02-05,119,0,17000,-0.8
1922-02-06,99.3,0,17000,-2.6
1922-02-07,72.1,0,17000,-0.3
1922-02-08,63.4,0,17000,1.4
1922-02-09,43.6,0,17000,1.3
1922-02-10,55.9,0,17000,2.1
1922-02-11,47.4,0,17000,1.7
1922-02-12,50.2,0.2,17000,-0.8
1922-02-13,49.2,0,17000,1.7
1922-02-14,45.5,0.1,17000,1.4
1922-02-15,42,4.3,17000,4.4
1922-02-16,38.6,2.9,17000,6.9
1922-02-17,44,4.2,17000,7.4
1922-02-18,58.1,1.3,17000,3.8
1922-02-19,75.8,2.6,17000,5.4
1922-02-20,74.8,3.5,17000,4
1922-02-21,64,4.9,17000,5
1922-02-22,87.7,2.6,17000,5.1
1922-02-23,92.8,0.6,17000,8.7
1922-02-24,81.9,0.1,17000,11
1922-02-25,74.2,1.1,17000,10.9
1922-02-26,78.5,5.6,17000,8.2
1922-02-27,71.5,7.1,17000,6.5
1922-02-28,79.8,7.3,17000,7.4
1922-03-01,120,5.7,17000,6.1
1922-03-02,156,1.9,17000,6.8
1922-03-03,167,4.9,17000,8
1922-03-04,152,4,17000,9.3
1922-03-05,174,3.4,17000,7.8
1922-03-06,176,3.2,17000,8.7
1922-03-07,174,9.6,17000,6.4
1922-03-08,177,4.3,17000,5.7
1922-03-09,194,0.2,17000,5.7
1922-03-10,198,0,17000,3.6
1922-03-11,166,0,17000,3.5
